date,rank,name,lp,url
Mon Oct  5 09:00:00 EDT 2020,69,ajmonsta,342,https://www.leagueofgraphs.com/tft/summoner/na/ajmonsta
Mon Oct  5 09:00:00 EDT 2020,70,papercheeze,341,https://www.leagueofgraphs.com/tft/summoner/na/papercheeze
Mon Oct  5 09:00:00 EDT 2020,71,ttv Kracklite,340,https://www.leagueofgraphs.com/tft/summoner/na/ttv+Kracklite
Mon Oct  5 09:00:00 EDT 2020,72,TwitchTV Javaday,337,https://www.leagueofgraphs.com/tft/summoner/na/TwitchTV+Javaday
Mon Oct  5 09:00:00 EDT 2020,73,Attack,335,https://www.leagueofgraphs.com/tft/summoner/na/Attack
Mon Oct  5 09:00:00 EDT 2020,74,COCO  ZUI KE AI,334,https://www.leagueofgraphs.com/tft/summoner/na/COCO++ZUI+KE+AI
Mon Oct  5 09:00:00 EDT 2020,75,Kyouko Hori,334,https://www.leagueofgraphs.com/tft/summoner/na/Kyouko+Hori
Mon Oct  5 09:00:00 EDT 2020,76,chickenwithboba,332,https://www.leagueofgraphs.com/tft/summoner/na/chickenwithboba
Mon Oct  5 09:00:00 EDT 2020,77,thunderpika,332,https://www.leagueofgraphs.com/tft/summoner/na/thunderpika
Mon Oct  5 09:00:00 EDT 2020,78,TTV CutLive,332,https://www.leagueofgraphs.com/tft/summoner/na/TTV+CutLive
Mon Oct  5 09:00:00 EDT 2020,79,Valorz,332,https://www.leagueofgraphs.com/tft/summoner/na/Valorz
Mon Oct  5 09:00:00 EDT 2020,80,Pheednix,326,https://www.leagueofgraphs.com/tft/summoner/na/Pheednix
Mon Oct  5 09:00:00 EDT 2020,81,BurntFrie,325,https://www.leagueofgraphs.com/tft/summoner/na/BurntFrie
Mon Oct  5 09:00:00 EDT 2020,82,Kazhu,323,https://www.leagueofgraphs.com/tft/summoner/na/Kazhu
Mon Oct  5 09:00:00 EDT 2020,83,Cris,322,https://www.leagueofgraphs.com/tft/summoner/na/Cris
Mon Oct  5 09:00:00 EDT 2020,84,XDG Weinis,322,https://www.leagueofgraphs.com/tft/summoner/na/XDG+Weinis
Mon Oct  5 09:00:00 EDT 2020,85,lizste 2,322,https://www.leagueofgraphs.com/tft/summoner/na/lizste+2
Mon Oct  5 09:00:00 EDT 2020,86,Quality Teammate,320,https://www.leagueofgraphs.com/tft/summoner/na/Quality+Teammate
Mon Oct  5 09:00:00 EDT 2020,87,Pawnup,319,https://www.leagueofgraphs.com/tft/summoner/na/Pawnup
Mon Oct  5 09:00:00 EDT 2020,88,xplitcit,318,https://www.leagueofgraphs.com/tft/summoner/na/xplitcit
Mon Oct  5 09:00:00 EDT 2020,89,IllllllIIIIlllll,317,https://www.leagueofgraphs.com/tft/summoner/na/IllllllIIIIlllll
Mon Oct  5 09:00:00 EDT 2020,90,Syachi,317,https://www.leagueofgraphs.com/tft/summoner/na/Syachi
Mon Oct  5 09:00:00 EDT 2020,91,jamzydraco,316,https://www.leagueofgraphs.com/tft/summoner/na/jamzydraco
Mon Oct  5 09:00:00 EDT 2020,92,M&iuml;shu,314,https://www.leagueofgraphs.com/tft/summoner/na/M%C3%AFshu
Mon Oct  5 09:00:00 EDT 2020,93,RippleOverdrive2,314,https://www.leagueofgraphs.com/tft/summoner/na/RippleOverdrive2
Mon Oct  5 09:00:00 EDT 2020,94,benva,313,https://www.leagueofgraphs.com/tft/summoner/na/benva
Mon Oct  5 09:00:00 EDT 2020,95,phosea,310,https://www.leagueofgraphs.com/tft/summoner/na/phosea
Mon Oct  5 09:00:00 EDT 2020,96,creamcrunch,310,https://www.leagueofgraphs.com/tft/summoner/na/creamcrunch
Mon Oct  5 09:00:00 EDT 2020,97,ttv BepoCarrot,309,https://www.leagueofgraphs.com/tft/summoner/na/ttv+BepoCarrot
Mon Oct  5 09:00:00 EDT 2020,98,theisland13,307,https://www.leagueofgraphs.com/tft/summoner/na/theisland13
Mon Oct  5 09:00:00 EDT 2020,99,Naturesbf,292,https://www.leagueofgraphs.com/tft/summoner/na/Naturesbf
Mon Oct  5 09:00:00 EDT 2020,100,ZRAY,259,https://www.leagueofgraphs.com/tft/summoner/na/ZRAY
Mon Oct  5 10:00:00 EDT 2020,1,C9 k3soju,1156,https://www.leagueofgraphs.com/tft/summoner/na/C9+k3soju
Mon Oct  5 10:00:00 EDT 2020,2,DQA TFT,1122,https://www.leagueofgraphs.com/tft/summoner/na/DQA+TFT
Mon Oct  5 10:00:00 EDT 2020,3,TSM KitingisHard,1040,https://www.leagueofgraphs.com/tft/summoner/na/TSM+KitingisHard
Mon Oct  5 10:00:00 EDT 2020,4,Mean Mister Kien,977,https://www.leagueofgraphs.com/tft/summoner/na/Mean+Mister+Kien
Mon Oct  5 10:00:00 EDT 2020,5,Nostereleven,897,https://www.leagueofgraphs.com/tft/summoner/na/Nostereleven
Mon Oct  5 10:00:00 EDT 2020,6,DeliciousMilkGG,852,https://www.leagueofgraphs.com/tft/summoner/na/DeliciousMilkGG
Mon Oct  5 10:00:00 EDT 2020,7,Kiyoon,828,https://www.leagueofgraphs.com/tft/summoner/na/Kiyoon
Mon Oct  5 10:00:00 EDT 2020,8,Mismatched Socks,824,https://www.leagueofgraphs.com/tft/summoner/na/Mismatched+Socks
Mon Oct  5 10:00:00 EDT 2020,9,AYAYAMETE,820,https://www.leagueofgraphs.com/tft/summoner/na/AYAYAMETE
Mon Oct  5 10:00:00 EDT 2020,10,RU CHAMPION,779,https://www.leagueofgraphs.com/tft/summoner/na/RU+CHAMPION
Mon Oct  5 10:00:00 EDT 2020,11,Treebeard TwTv,759,https://www.leagueofgraphs.com/tft/summoner/na/Treebeard+TwTv
Mon Oct  5 10:00:00 EDT 2020,12,Tangela,724,https://www.leagueofgraphs.com/tft/summoner/na/Tangela
Mon Oct  5 10:00:00 EDT 2020,13,Moggy Mako,712,https://www.leagueofgraphs.com/tft/summoner/na/Moggy+Mako
Mon Oct  5 10:00:00 EDT 2020,14,kevyzhou,710,https://www.leagueofgraphs.com/tft/summoner/na/kevyzhou
Mon Oct  5 10:00:00 EDT 2020,15,jasonjava,705,https://www.leagueofgraphs.com/tft/summoner/na/jasonjava
Mon Oct  5 10:00:00 EDT 2020,16,H2211,666,https://www.leagueofgraphs.com/tft/summoner/na/H2211
Mon Oct  5 10:00:00 EDT 2020,17,Staxl,609,https://www.leagueofgraphs.com/tft/summoner/na/Staxl
Mon Oct  5 10:00:00 EDT 2020,18,M35S,572,https://www.leagueofgraphs.com/tft/summoner/na/M35S
Mon Oct  5 10:00:00 EDT 2020,19,Agon,559,https://www.leagueofgraphs.com/tft/summoner/na/Agon
Mon Oct  5 10:00:00 EDT 2020,20,TTV Swellertiger,549,https://www.leagueofgraphs.com/tft/summoner/na/TTV+Swellertiger
Mon Oct  5 10:00:00 EDT 2020,21,TheshyuzimyGod,548,https://www.leagueofgraphs.com/tft/summoner/na/TheshyuzimyGod
Mon Oct  5 10:00:00 EDT 2020,22,Xerluk,546,https://www.leagueofgraphs.com/tft/summoner/na/Xerluk
Mon Oct  5 10:00:00 EDT 2020,23,enaek,534,https://www.leagueofgraphs.com/tft/summoner/na/enaek
Mon Oct  5 10:00:00 EDT 2020,24,permabanned0609,532,https://www.leagueofgraphs.com/tft/summoner/na/permabanned0609
Mon Oct  5 10:00:00 EDT 2020,25,Garchompro,532,https://www.leagueofgraphs.com/tft/summoner/na/Garchompro
Mon Oct  5 10:00:00 EDT 2020,26,GeneralCai,516,https://www.leagueofgraphs.com/tft/summoner/na/GeneralCai
Mon Oct  5 10:00:00 EDT 2020,27,numanotaihasin,507,https://www.leagueofgraphs.com/tft/summoner/na/numanotaihasin
Mon Oct  5 10:00:00 EDT 2020,28,jwhur,468,https://www.leagueofgraphs.com/tft/summoner/na/jwhur
Mon Oct  5 10:00:00 EDT 2020,29,Monoclonal,465,https://www.leagueofgraphs.com/tft/summoner/na/Monoclonal
Mon Oct  5 10:00:00 EDT 2020,30,TheHentaiGod,451,https://www.leagueofgraphs.com/tft/summoner/na/TheHentaiGod
Mon Oct  5 10:00:00 EDT 2020,31,5tunt,440,https://www.leagueofgraphs.com/tft/summoner/na/5tunt
Mon Oct  5 10:00:00 EDT 2020,32,Incite,440,https://www.leagueofgraphs.com/tft/summoner/na/Incite
Mon Oct  5 10:00:00 EDT 2020,33,1 1 0 9,437,https://www.leagueofgraphs.com/tft/summoner/na/1+1+0+9
Mon Oct  5 10:00:00 EDT 2020,34,hi im joby,433,https://www.leagueofgraphs.com/tft/summoner/na/hi+im+joby
Mon Oct  5 10:00:00 EDT 2020,35,NAI BANG,425,https://www.leagueofgraphs.com/tft/summoner/na/NAI+BANG
Mon Oct  5 10:00:00 EDT 2020,36,HiROKKKKJP,422,https://www.leagueofgraphs.com/tft/summoner/na/HiROKKKKJP
Mon Oct  5 10:00:00 EDT 2020,37,theOnLy1z,421,https://www.leagueofgraphs.com/tft/summoner/na/theOnLy1z
Mon Oct  5 10:00:00 EDT 2020,38,TTV inikoiniko,420,https://www.leagueofgraphs.com/tft/summoner/na/TTV+inikoiniko
Mon Oct  5 10:00:00 EDT 2020,39,Spicy AppIes,416,https://www.leagueofgraphs.com/tft/summoner/na/Spicy+AppIes
Mon Oct  5 10:00:00 EDT 2020,40,trikpi,415,https://www.leagueofgraphs.com/tft/summoner/na/trikpi
Mon Oct  5 10:00:00 EDT 2020,41,Bulls0717,409,https://www.leagueofgraphs.com/tft/summoner/na/Bulls0717
Mon Oct  5 10:00:00 EDT 2020,42,Brocc&oacute;li,402,https://www.leagueofgraphs.com/tft/summoner/na/Brocc%C3%B3li
Mon Oct  5 10:00:00 EDT 2020,43,60ember,401,https://www.leagueofgraphs.com/tft/summoner/na/60ember
Mon Oct  5 10:00:00 EDT 2020,44,NA FREE KEKW,400,https://www.leagueofgraphs.com/tft/summoner/na/NA+FREE+KEKW
Mon Oct  5 10:00:00 EDT 2020,45,Jrom  F,390,https://www.leagueofgraphs.com/tft/summoner/na/Jrom++F
Mon Oct  5 10:00:00 EDT 2020,46,Velayy,379,https://www.leagueofgraphs.com/tft/summoner/na/Velayy
Mon Oct  5 10:00:00 EDT 2020,47,becca tilts,374,https://www.leagueofgraphs.com/tft/summoner/na/becca+tilts
Mon Oct  5 10:00:00 EDT 2020,48,Sophielle,374,https://www.leagueofgraphs.com/tft/summoner/na/Sophielle
Mon Oct  5 10:00:00 EDT 2020,49,ttv guubums,372,https://www.leagueofgraphs.com/tft/summoner/na/ttv+guubums
Mon Oct  5 10:00:00 EDT 2020,50,Subism,371,https://www.leagueofgraphs.com/tft/summoner/na/Subism
Mon Oct  5 10:00:00 EDT 2020,51,pyrirer,371,https://www.leagueofgraphs.com/tft/summoner/na/pyrirer
Mon Oct  5 10:00:00 EDT 2020,52,Kalsu,368,https://www.leagueofgraphs.com/tft/summoner/na/Kalsu
Mon Oct  5 10:00:00 EDT 2020,53,Kyivix,368,https://www.leagueofgraphs.com/tft/summoner/na/Kyivix
Mon Oct  5 10:00:00 EDT 2020,54,Yucong,368,https://www.leagueofgraphs.com/tft/summoner/na/Yucong
Mon Oct  5 10:00:00 EDT 2020,55,Enzile,367,https://www.leagueofgraphs.com/tft/summoner/na/Enzile
Mon Oct  5 10:00:00 EDT 2020,56,Live for the Day,366,https://www.leagueofgraphs.com/tft/summoner/na/Live+for+the+Day
Mon Oct  5 10:00:00 EDT 2020,57,Twitch RayditzFN,366,https://www.leagueofgraphs.com/tft/summoner/na/Twitch+RayditzFN
Mon Oct  5 10:00:00 EDT 2020,58,Twitch Dallasyes,366,https://www.leagueofgraphs.com/tft/summoner/na/Twitch+Dallasyes
Mon Oct  5 10:00:00 EDT 2020,59,lilsteppy,364,https://www.leagueofgraphs.com/tft/summoner/na/lilsteppy
Mon Oct  5 10:00:00 EDT 2020,60,flow of game,358,https://www.leagueofgraphs.com/tft/summoner/na/flow+of+game
Mon Oct  5 10:00:00 EDT 2020,61,GrandVice8,358,https://www.leagueofgraphs.com/tft/summoner/na/GrandVice8
Mon Oct  5 10:00:00 EDT 2020,62,Knight9z2,356,https://www.leagueofgraphs.com/tft/summoner/na/Knight9z2
Mon Oct  5 10:00:00 EDT 2020,63,rapper star,355,https://www.leagueofgraphs.com/tft/summoner/na/rapper+star
Mon Oct  5 10:00:00 EDT 2020,64,Kurumx,353,https://www.leagueofgraphs.com/tft/summoner/na/Kurumx
Mon Oct  5 10:00:00 EDT 2020,65,PandaMeltdown,348,https://www.leagueofgraphs.com/tft/summoner/na/PandaMeltdown
Mon Oct  5 10:00:00 EDT 2020,66,BKrisz TFT,348,https://www.leagueofgraphs.com/tft/summoner/na/BKrisz+TFT
Mon Oct  5 10:00:00 EDT 2020,67,Elvisbeback,344,https://www.leagueofgraphs.com/tft/summoner/na/Elvisbeback
Mon Oct  5 10:00:00 EDT 2020,68,Rush big fan,343,https://www.leagueofgraphs.com/tft/summoner/na/Rush+big+fan
Mon Oct  5 10:00:00 EDT 2020,69,ajmonsta,342,https://www.leagueofgraphs.com/tft/summoner/na/ajmonsta
Mon Oct  5 10:00:00 EDT 2020,70,papercheeze,341,https://www.leagueofgraphs.com/tft/summoner/na/papercheeze
Mon Oct  5 10:00:00 EDT 2020,71,ttv Kracklite,340,https://www.leagueofgraphs.com/tft/summoner/na/ttv+Kracklite
Mon Oct  5 10:00:00 EDT 2020,72,TwitchTV Javaday,337,https://www.leagueofgraphs.com/tft/summoner/na/TwitchTV+Javaday
Mon Oct  5 10:00:00 EDT 2020,73,Attack,335,https://www.leagueofgraphs.com/tft/summoner/na/Attack
Mon Oct  5 10:00:00 EDT 2020,74,COCO  ZUI KE AI,334,https://www.leagueofgraphs.com/tft/summoner/na/COCO++ZUI+KE+AI
Mon Oct  5 10:00:00 EDT 2020,75,Kyouko Hori,334,https://www.leagueofgraphs.com/tft/summoner/na/Kyouko+Hori
Mon Oct  5 10:00:00 EDT 2020,76,chickenwithboba,332,https://www.leagueofgraphs.com/tft/summoner/na/chickenwithboba
Mon Oct  5 10:00:00 EDT 2020,77,thunderpika,332,https://www.leagueofgraphs.com/tft/summoner/na/thunderpika
Mon Oct  5 10:00:00 EDT 2020,78,TTV CutLive,332,https://www.leagueofgraphs.com/tft/summoner/na/TTV+CutLive
Mon Oct  5 10:00:00 EDT 2020,79,Valorz,332,https://www.leagueofgraphs.com/tft/summoner/na/Valorz
Mon Oct  5 10:00:00 EDT 2020,80,Pheednix,326,https://www.leagueofgraphs.com/tft/summoner/na/Pheednix
Mon Oct  5 10:00:00 EDT 2020,81,BurntFrie,325,https://www.leagueofgraphs.com/tft/summoner/na/BurntFrie
Mon Oct  5 10:00:00 EDT 2020,82,Kazhu,323,https://www.leagueofgraphs.com/tft/summoner/na/Kazhu
Mon Oct  5 10:00:00 EDT 2020,83,Cris,322,https://www.leagueofgraphs.com/tft/summoner/na/Cris
Mon Oct  5 10:00:00 EDT 2020,84,XDG Weinis,322,https://www.leagueofgraphs.com/tft/summoner/na/XDG+Weinis
Mon Oct  5 10:00:00 EDT 2020,85,lizste 2,322,https://www.leagueofgraphs.com/tft/summoner/na/lizste+2
Mon Oct  5 10:00:00 EDT 2020,86,Quality Teammate,320,https://www.leagueofgraphs.com/tft/summoner/na/Quality+Teammate
Mon Oct  5 10:00:00 EDT 2020,87,Pawnup,319,https://www.leagueofgraphs.com/tft/summoner/na/Pawnup
Mon Oct  5 10:00:00 EDT 2020,88,xplitcit,318,https://www.leagueofgraphs.com/tft/summoner/na/xplitcit
Mon Oct  5 10:00:00 EDT 2020,89,IllllllIIIIlllll,317,https://www.leagueofgraphs.com/tft/summoner/na/IllllllIIIIlllll
Mon Oct  5 10:00:00 EDT 2020,90,Syachi,317,https://www.leagueofgraphs.com/tft/summoner/na/Syachi
Mon Oct  5 10:00:00 EDT 2020,91,jamzydraco,316,https://www.leagueofgraphs.com/tft/summoner/na/jamzydraco
Mon Oct  5 10:00:00 EDT 2020,92,M&iuml;shu,314,https://www.leagueofgraphs.com/tft/summoner/na/M%C3%AFshu
Mon Oct  5 10:00:00 EDT 2020,93,RippleOverdrive2,314,https://www.leagueofgraphs.com/tft/summoner/na/RippleOverdrive2
Mon Oct  5 10:00:00 EDT 2020,94,benva,313,https://www.leagueofgraphs.com/tft/summoner/na/benva
Mon Oct  5 10:00:00 EDT 2020,95,phosea,310,https://www.leagueofgraphs.com/tft/summoner/na/phosea
Mon Oct  5 10:00:00 EDT 2020,96,creamcrunch,310,https://www.leagueofgraphs.com/tft/summoner/na/creamcrunch
Mon Oct  5 10:00:00 EDT 2020,97,ttv BepoCarrot,309,https://www.leagueofgraphs.com/tft/summoner/na/ttv+BepoCarrot
Mon Oct  5 10:00:00 EDT 2020,98,theisland13,307,https://www.leagueofgraphs.com/tft/summoner/na/theisland13
Mon Oct  5 10:00:00 EDT 2020,99,Naturesbf,292,https://www.leagueofgraphs.com/tft/summoner/na/Naturesbf
Mon Oct  5 10:00:00 EDT 2020,100,ZRAY,259,https://www.leagueofgraphs.com/tft/summoner/na/ZRAY
Mon Oct  5 11:00:00 EDT 2020,1,C9 k3soju,1156,https://www.leagueofgraphs.com/tft/summoner/na/C9+k3soju
Mon Oct  5 11:00:00 EDT 2020,2,DQA TFT,1122,https://www.leagueofgraphs.com/tft/summoner/na/DQA+TFT
Mon Oct  5 11:00:00 EDT 2020,3,TSM KitingisHard,1040,https://www.leagueofgraphs.com/tft/summoner/na/TSM+KitingisHard
Mon Oct  5 11:00:00 EDT 2020,4,Mean Mister Kien,977,https://www.leagueofgraphs.com/tft/summoner/na/Mean+Mister+Kien
Mon Oct  5 11:00:00 EDT 2020,5,Nostereleven,897,https://www.leagueofgraphs.com/tft/summoner/na/Nostereleven
Mon Oct  5 11:00:00 EDT 2020,6,DeliciousMilkGG,852,https://www.leagueofgraphs.com/tft/summoner/na/DeliciousMilkGG
Mon Oct  5 11:00:00 EDT 2020,7,Mismatched Socks,848,https://www.leagueofgraphs.com/tft/summoner/na/Mismatched+Socks
Mon Oct  5 11:00:00 EDT 2020,8,Kiyoon,828,https://www.leagueofgraphs.com/tft/summoner/na/Kiyoon
Mon Oct  5 11:00:00 EDT 2020,9,AYAYAMETE,820,https://www.leagueofgraphs.com/tft/summoner/na/AYAYAMETE
Mon Oct  5 11:00:00 EDT 2020,10,RU CHAMPION,779,https://www.leagueofgraphs.com/tft/summoner/na/RU+CHAMPION
Mon Oct  5 11:00:00 EDT 2020,11,Treebeard TwTv,754,https://www.leagueofgraphs.com/tft/summoner/na/Treebeard+TwTv
Mon Oct  5 11:00:00 EDT 2020,12,Moggy Mako,751,https://www.leagueofgraphs.com/tft/summoner/na/Moggy+Mako
Mon Oct  5 11:00:00 EDT 2020,13,kevyzhou,710,https://www.leagueofgraphs.com/tft/summoner/na/kevyzhou
Mon Oct  5 11:00:00 EDT 2020,14,jasonjava,705,https://www.leagueofgraphs.com/tft/summoner/na/jasonjava
Mon Oct  5 11:00:00 EDT 2020,15,Tangela,702,https://www.leagueofgraphs.com/tft/summoner/na/Tangela
Mon Oct  5 11:00:00 EDT 2020,16,H2211,612,https://www.leagueofgraphs.com/tft/summoner/na/H2211
Mon Oct  5 11:00:00 EDT 2020,17,Staxl,609,https://www.leagueofgraphs.com/tft/summoner/na/Staxl
Mon Oct  5 11:00:00 EDT 2020,18,M35S,572,https://www.leagueofgraphs.com/tft/summoner/na/M35S
Mon Oct  5 11:00:00 EDT 2020,19,TheshyuzimyGod,563,https://www.leagueofgraphs.com/tft/summoner/na/TheshyuzimyGod
Mon Oct  5 11:00:00 EDT 2020,20,Agon,559,https://www.leagueofgraphs.com/tft/summoner/na/Agon
Mon Oct  5 11:00:00 EDT 2020,21,TTV Swellertiger,549,https://www.leagueofgraphs.com/tft/summoner/na/TTV+Swellertiger
Mon Oct  5 11:00:00 EDT 2020,22,Xerluk,546,https://www.leagueofgraphs.com/tft/summoner/na/Xerluk
Mon Oct  5 11:00:00 EDT 2020,23,enaek,534,https://www.leagueofgraphs.com/tft/summoner/na/enaek
Mon Oct  5 11:00:00 EDT 2020,24,permabanned0609,532,https://www.leagueofgraphs.com/tft/summoner/na/permabanned0609
Mon Oct  5 11:00:00 EDT 2020,25,Garchompro,532,https://www.leagueofgraphs.com/tft/summoner/na/Garchompro
Mon Oct  5 11:00:00 EDT 2020,26,GeneralCai,516,https://www.leagueofgraphs.com/tft/summoner/na/GeneralCai
Mon Oct  5 11:00:00 EDT 2020,27,numanotaihasin,507,https://www.leagueofgraphs.com/tft/summoner/na/numanotaihasin
Mon Oct  5 11:00:00 EDT 2020,28,jwhur,468,https://www.leagueofgraphs.com/tft/summoner/na/jwhur
Mon Oct  5 11:00:00 EDT 2020,29,Monoclonal,465,https://www.leagueofgraphs.com/tft/summoner/na/Monoclonal
Mon Oct  5 11:00:00 EDT 2020,30,TheHentaiGod,451,https://www.leagueofgraphs.com/tft/summoner/na/TheHentaiGod
Mon Oct  5 11:00:00 EDT 2020,31,flow of game,449,https://www.leagueofgraphs.com/tft/summoner/na/flow+of+game
Mon Oct  5 11:00:00 EDT 2020,32,5tunt,440,https://www.leagueofgraphs.com/tft/summoner/na/5tunt
Mon Oct  5 11:00:00 EDT 2020,33,Incite,440,https://www.leagueofgraphs.com/tft/summoner/na/Incite
Mon Oct  5 11:00:00 EDT 2020,34,1 1 0 9,437,https://www.leagueofgraphs.com/tft/summoner/na/1+1+0+9
Mon Oct  5 11:00:00 EDT 2020,35,NAI BANG,425,https://www.leagueofgraphs.com/tft/summoner/na/NAI+BANG
Mon Oct  5 11:00:00 EDT 2020,36,theOnLy1z,421,https://www.leagueofgraphs.com/tft/summoner/na/theOnLy1z
Mon Oct  5 11:00:00 EDT 2020,37,TTV inikoiniko,420,https://www.leagueofgraphs.com/tft/summoner/na/TTV+inikoiniko
Mon Oct  5 11:00:00 EDT 2020,38,Spicy AppIes,416,https://www.leagueofgraphs.com/tft/summoner/na/Spicy+AppIes
Mon Oct  5 11:00:00 EDT 2020,39,trikpi,415,https://www.leagueofgraphs.com/tft/summoner/na/trikpi
Mon Oct  5 11:00:00 EDT 2020,40,Kurumx,412,https://www.leagueofgraphs.com/tft/summoner/na/Kurumx
Mon Oct  5 11:00:00 EDT 2020,41,Bulls0717,409,https://www.leagueofgraphs.com/tft/summoner/na/Bulls0717
Mon Oct  5 11:00:00 EDT 2020,42,hi im joby,405,https://www.leagueofgraphs.com/tft/summoner/na/hi+im+joby
Mon Oct  5 11:00:00 EDT 2020,43,Sophielle,404,https://www.leagueofgraphs.com/tft/summoner/na/Sophielle
Mon Oct  5 11:00:00 EDT 2020,44,Brocc&oacute;li,402,https://www.leagueofgraphs.com/tft/summoner/na/Brocc%C3%B3li
Mon Oct  5 11:00:00 EDT 2020,45,60ember,401,https://www.leagueofgraphs.com/tft/summoner/na/60ember
Mon Oct  5 11:00:00 EDT 2020,46,NA FREE KEKW,400,https://www.leagueofgraphs.com/tft/summoner/na/NA+FREE+KEKW
Mon Oct  5 11:00:00 EDT 2020,47,Jrom  F,390,https://www.leagueofgraphs.com/tft/summoner/na/Jrom++F
Mon Oct  5 11:00:00 EDT 2020,48,Velayy,379,https://www.leagueofgraphs.com/tft/summoner/na/Velayy
Mon Oct  5 11:00:00 EDT 2020,49,becca tilts,374,https://www.leagueofgraphs.com/tft/summoner/na/becca+tilts
Mon Oct  5 11:00:00 EDT 2020,50,ttv guubums,372,https://www.leagueofgraphs.com/tft/summoner/na/ttv+guubums
Mon Oct  5 11:00:00 EDT 2020,51,Subism,371,https://www.leagueofgraphs.com/tft/summoner/na/Subism
Mon Oct  5 11:00:00 EDT 2020,52,pyrirer,371,https://www.leagueofgraphs.com/tft/summoner/na/pyrirer
Mon Oct  5 11:00:00 EDT 2020,53,HiROKKKKJP,370,https://www.leagueofgraphs.com/tft/summoner/na/HiROKKKKJP
Mon Oct  5 11:00:00 EDT 2020,54,Kalsu,368,https://www.leagueofgraphs.com/tft/summoner/na/Kalsu
Mon Oct  5 11:00:00 EDT 2020,55,Kyivix,368,https://www.leagueofgraphs.com/tft/summoner/na/Kyivix
Mon Oct  5 11:00:00 EDT 2020,56,Yucong,368,https://www.leagueofgraphs.com/tft/summoner/na/Yucong
Mon Oct  5 11:00:00 EDT 2020,57,Enzile,367,https://www.leagueofgraphs.com/tft/summoner/na/Enzile
Mon Oct  5 11:00:00 EDT 2020,58,Live for the Day,366,https://www.leagueofgraphs.com/tft/summoner/na/Live+for+the+Day
Mon Oct  5 11:00:00 EDT 2020,59,Twitch Dallasyes,366,https://www.leagueofgraphs.com/tft/summoner/na/Twitch+Dallasyes
Mon Oct  5 11:00:00 EDT 2020,60,lilsteppy,364,https://www.leagueofgraphs.com/tft/summoner/na/lilsteppy
Mon Oct  5 11:00:00 EDT 2020,61,Naturesbf,360,https://www.leagueofgraphs.com/tft/summoner/na/Naturesbf
Mon Oct  5 11:00:00 EDT 2020,62,GrandVice8,358,https://www.leagueofgraphs.com/tft/summoner/na/GrandVice8
Mon Oct  5 11:00:00 EDT 2020,63,Knight9z2,356,https://www.leagueofgraphs.com/tft/summoner/na/Knight9z2
Mon Oct  5 11:00:00 EDT 2020,64,rapper star,355,https://www.leagueofgraphs.com/tft/summoner/na/rapper+star
Mon Oct  5 11:00:00 EDT 2020,65,PandaMeltdown,348,https://www.leagueofgraphs.com/tft/summoner/na/PandaMeltdown
Mon Oct  5 11:00:00 EDT 2020,66,BKrisz TFT,348,https://www.leagueofgraphs.com/tft/summoner/na/BKrisz+TFT
Mon Oct  5 11:00:00 EDT 2020,67,Elvisbeback,344,https://www.leagueofgraphs.com/tft/summoner/na/Elvisbeback
Mon Oct  5 11:00:00 EDT 2020,68,ajmonsta,342,https://www.leagueofgraphs.com/tft/summoner/na/ajmonsta
Mon Oct  5 11:00:00 EDT 2020,69,papercheeze,341,https://www.leagueofgraphs.com/tft/summoner/na/papercheeze
Mon Oct  5 11:00:00 EDT 2020,70,ttv Kracklite,340,https://www.leagueofgraphs.com/tft/summoner/na/ttv+Kracklite
Mon Oct  5 11:00:00 EDT 2020,71,TwitchTV Javaday,337,https://www.leagueofgraphs.com/tft/summoner/na/TwitchTV+Javaday
Mon Oct  5 11:00:00 EDT 2020,72,Attack,335,https://www.leagueofgraphs.com/tft/summoner/na/Attack
Mon Oct  5 11:00:00 EDT 2020,73,COCO  ZUI KE AI,334,https://www.leagueofgraphs.com/tft/summoner/na/COCO++ZUI+KE+AI
Mon Oct  5 11:00:00 EDT 2020,74,Kyouko Hori,334,https://www.leagueofgraphs.com/tft/summoner/na/Kyouko+Hori
Mon Oct  5 11:00:00 EDT 2020,75,chickenwithboba,332,https://www.leagueofgraphs.com/tft/summoner/na/chickenwithboba
Mon Oct  5 11:00:00 EDT 2020,76,thunderpika,332,https://www.leagueofgraphs.com/tft/summoner/na/thunderpika
Mon Oct  5 11:00:00 EDT 2020,77,Twitch RayditzFN,332,https://www.leagueofgraphs.com/tft/summoner/na/Twitch+RayditzFN
Mon Oct  5 11:00:00 EDT 2020,78,TTV CutLive,332,https://www.leagueofgraphs.com/tft/summoner/na/TTV+CutLive
Mon Oct  5 11:00:00 EDT 2020,79,Valorz,332,https://www.leagueofgraphs.com/tft/summoner/na/Valorz
Mon Oct  5 11:00:00 EDT 2020,80,Rush big fan,327,https://www.leagueofgraphs.com/tft/summoner/na/Rush+big+fan
Mon Oct  5 11:00:00 EDT 2020,81,Pheednix,326,https://www.leagueofgraphs.com/tft/summoner/na/Pheednix
Mon Oct  5 11:00:00 EDT 2020,82,BurntFrie,325,https://www.leagueofgraphs.com/tft/summoner/na/BurntFrie
Mon Oct  5 11:00:00 EDT 2020,83,Kazhu,323,https://www.leagueofgraphs.com/tft/summoner/na/Kazhu
Mon Oct  5 11:00:00 EDT 2020,84,Cris,322,https://www.leagueofgraphs.com/tft/summoner/na/Cris
